Fiscal Year,Cabinet,Department,Program,Expense Type,Expense Category,Recommended Amount,Approved Amount,Account Name,Fund,Fund Type,Program Number,Account Number
2015,Non-Mayoral Departments,City Council,City Councilors,Equipment,Office Furniture & Equipment,$3000.00,$3000.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,112200,55600
2015,Education,Boston Public Schools,Holland Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101308,55900
2015,Education,Boston Public Schools,Professional Dev,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101034,55900
2015,Education,Boston Public Schools,Carter Center,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101165,55900
2015,Education,Boston Public Schools,AcadSup-Elementary A,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101021,55900
2015,Education,Boston Public Schools,Carter Center,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,101165,55600
2015,Education,Boston Public Schools,Brighton High School,Equipment,Misc Equipment,$7200.00,$7200.00,Misc Equipment, General Fund , Tax Supported Funds ,101624,55900
2015,Education,Boston Public Schools,BPS Human Resources,Equipment,Misc Equipment,$1941.00,$1941.00,Misc Equipment, General Fund , Tax Supported Funds ,101070,55900
2015,Education,Boston Public Schools,O'Bryant School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101618,55900
2015,Education,Boston Public Schools,O'Bryant School,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,101618,55600
2015,Education,Boston Public Schools,Adult Education,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101151,55900
2015,Education,Boston Public Schools,AcadSup-Elementary B,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101022,55900
2015,Mayors Cabinet,Law Department,Law Operations,Equipment,Lease Purchase,$0.00,$0.00,Lease Purchase, General Fund , Tax Supported Funds ,151100,55400
2015,Mayors Cabinet,Public Information,Public Information Communications,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,411100,55900
2015,Mayors Cabinet,Election Department,Election Activities,Equipment,Misc Equipment,$10000.00,$10000.00,Misc Equipment, General Fund , Tax Supported Funds ,121400,55900
2015,Mayors Cabinet,Election Department,Election Activities,Equipment,Lease Purchase,$0.00,$0.00,Lease Purchase, General Fund , Tax Supported Funds ,121400,55400
2015,Mayors Cabinet,Mayor's Office,Mayor's Administration,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,111100,55900
2015,Mayors Cabinet,Mayor's Office,Mayor's Administration,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,111100,55600
2015,Mayors Cabinet,Election Department,Election Administration,Equipment,Lease Purchase,$51974.24,$51974.24,Lease Purchase, General Fund , Tax Supported Funds ,121100,55400
2015,Mayors Cabinet,Law Department,Law Operations,Equipment,Misc Equipment,$3000.00,$3000.00,Misc Equipment, General Fund , Tax Supported Funds ,151100,55900
2015,Mayors Cabinet,Law Department,Law Operations,Equipment,Office Furniture & Equipment,$2000.00,$2000.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,151100,55600
2015,Education,Boston Public Schools,Elihu Greenwood School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101285,55900
2015,Education,Boston Public Schools,Mission Hill K-8,Equipment,Misc Equipment,$2000.00,$2000.00,Misc Equipment, General Fund , Tax Supported Funds ,101224,55900
2015,Education,Boston Public Schools,Latin Academy,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101615,55900
2015,Education,Boston Public Schools,Enrollment Services,Equipment,Misc Equipment,$3900.00,$3900.00,Misc Equipment, General Fund , Tax Supported Funds ,101089,55900
2015,Education,Boston Public Schools,Kilmer K - 8,Equipment,Misc Equipment,$3291.00,$3291.00,Misc Equipment, General Fund , Tax Supported Funds ,101326,55900
2015,"Streets, Transportation & Sanitation",Snow Removal,Removal of Snow,Equipment,Lease Purchase,$233543.43,$233543.43,Lease Purchase, General Fund , Tax Supported Funds ,331100,55400
2015,Information & Technology,Department of Innovation and Technology,IT Technical Services,Equipment,Misc Equipment,$92500.00,$92500.00,Misc Equipment, General Fund , Tax Supported Funds ,149400,55900
2015,Information & Technology,Department of Innovation and Technology,IT Technical Services,Equipment,Lease Purchase,$785057.11,$785057.11,Lease Purchase, General Fund , Tax Supported Funds ,149400,55400
2015,Information & Technology,Department of Innovation and Technology,IT Operations and Service Delivery,Equipment,Misc Equipment,$15000.00,$15000.00,Misc Equipment, General Fund , Tax Supported Funds ,149500,55900
2015,Information & Technology,Department of Innovation and Technology,eGovernment,Equipment,Misc Equipment,$5000.00,$5000.00,Misc Equipment, General Fund , Tax Supported Funds ,149300,55900
2015,Information & Technology,Department of Innovation and Technology,eGovernment,Equipment,Lease Purchase,$0.00,$0.00,Lease Purchase, General Fund , Tax Supported Funds ,149300,55400
2015,Information & Technology,Department of Innovation and Technology,IT Operations and Service Delivery,Equipment,Lease Purchase,$0.00,$0.00,Lease Purchase, General Fund , Tax Supported Funds ,149500,55400
2015,Education,Boston Public Schools,Dever Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101257,55900
2015,Education,Boston Public Schools,Timilty Middle School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101570,55900
2015,Education,Boston Public Schools,Career & Technical Ed,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101113,55900
2015,Education,Boston Public Schools,Rogers Middle School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101555,55900
2015,Education,Boston Public Schools,South Boston HS - Excel,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101671,55900
2015,Education,Boston Public Schools,Trotter Elementary School,Equipment,Misc Equipment,$10000.00,$10000.00,Misc Equipment, General Fund , Tax Supported Funds ,101428,55900
2015,Education,Boston Public Schools,English Language Learn,Equipment,Misc Equipment,$9929.00,$9929.00,Misc Equipment, General Fund , Tax Supported Funds ,101107,55900
2015,Education,Boston Public Schools,English Language Learn,Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,101107,55600
2015,Education,Boston Public Schools,Mozart Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101364,55900
2015,Education,Boston Public Schools,Middle School Academy,Equipment,Misc Equipment,$25000.00,$25000.00,Misc Equipment, General Fund , Tax Supported Funds ,101553,55900
2015,Education,Boston Public Schools,Institutional Advancemt,Equipment,Misc Equipment,$2500.00,$2500.00,Misc Equipment, General Fund , Tax Supported Funds ,101026,55900
2015,Education,Boston Public Schools,Middle School Academy,Equipment,Office Furniture & Equipment,$10000.00,$10000.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,101553,55600
2015,Education,Boston Public Schools,West Zone ELC,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101435,55900
2015,Education,Boston Public Schools,Mather Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101348,55900
2015,Education,Boston Public Schools,Winship Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101436,55900
2015,Education,Boston Public Schools,McCormack Middle School,Equipment,Misc Equipment,$12045.00,$12045.00,Misc Equipment, General Fund , Tax Supported Funds ,101549,55900
2015,Education,Boston Public Schools,Blackstone Elementary School,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101223,55900
2015,Education,Boston Public Schools,Margarita Muniz Academy,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101667,55900
2015,Education,Boston Public Schools,Mildred Avenue K - 8,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101548,55900
2015,Education,Boston Public Schools,Curley School K-8,Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,101256,55900
2015,Education,Boston Public Schools,Harvard/Kent,Equipment,Misc Equipment,$5000.00,$5000.00,Misc Equipment, General Fund , Tax Supported Funds ,101324,55900
2015,Information & Technology,Department of Innovation and Technology,Enterprise Applications,Equipment,Misc Equipment,$5000.00,$5000.00,Misc Equipment, General Fund , Tax Supported Funds ,149200,55900
2015,Information & Technology,Department of Innovation and Technology,Enterprise Applications,Equipment,Lease Purchase,$0.00,$0.00,Lease Purchase, General Fund , Tax Supported Funds ,149200,55400
2015,Information & Technology,Department of Innovation and Technology,"Policy, Planning and Innovation",Equipment,Misc Equipment,$0.00,$0.00,Misc Equipment, General Fund , Tax Supported Funds ,149100,55900
2015,Information & Technology,Department of Innovation and Technology,"Policy, Planning and Innovation",Equipment,Office Furniture & Equipment,$0.00,$0.00,Office Furniture & Equipment, General Fund , Tax Supported Funds ,149100,55600
2015,Information & Technology,Department of Innovation and Technology,"Policy, Planning and Innovation",Equipment,Lease Purchase,$0.00,$0.00,Lease Purchase, General Fund , Tax Supported Funds ,149100,55400
2015,Economic Development Cabinet,Office of Tourism,Tourism,Other Expenses,Special Appropriations,$10750.00,$10750.00,Special Appropriations, General Fund , Tax Supported Funds ,416400,56200
2015,Economic Development Cabinet,Office of Tourism,Film & Special Events,Other Expenses,Special Appropriations,$181785.00,$181785.00,Special Appropriations, General Fund , Tax Supported Funds ,416300,56200
2015,Other,Tax Title,Tax Title,Other Expenses,Special Appropriations,$600000.00,$600000.00,Special Appropriations, General Fund , Tax Supported Funds ,100016,56200
2015,Other Post Employment Benefits,Other Post Employment Benefits,OPEB,Other Expenses,Special Appropriations,$40000000.00,$40000000.00,Special Appropriations, General Fund , Tax Supported Funds ,160100,56200
2015,Other,Risk Retention Reserve,Risk Retention Reserve,Other Expenses,Special Appropriations,$1500000.00,$1500000.00,Special Appropriations, General Fund , Tax Supported Funds ,158100,56200
2015,"Finance, Budget & Administration",Purchasing Division,Procurement,Other Expenses,Special Appropriations,$6000.00,$6000.00,Special Appropriations, General Fund , Tax Supported Funds ,143200,56200
2015,"Finance, Budget & Administration",Treasury Department,Payment Services,Other Expenses,Special Appropriations,$0.00,$0.00,Special Appropriations, General Fund , Tax Supported Funds ,137300,56200
2015,"Finance, Budget & Administration",Treasury Department,Special Collections,Other Expenses,Special Appropriations,$0.00,$0.00,Special Appropriations, General Fund , Tax Supported Funds ,137200,56200
2015,"Finance, Budget & Administration",Purchasing Division,Central Services,Other Expenses,Special Appropriations,$0.00,$0.00,Special Appropriations, General Fund , Tax Supported Funds ,143300,56200
2015,"Finance, Budget & Administration",Execution of Courts,Execution of Courts,Other Expenses,Special Appropriations,$3500000.00,$3500000.00,Special Appropriations, General Fund , Tax Supported Funds ,333,56200
2015,"Finance, Budget & Administration",Workers' Compensation Fund,Workers' Compensation Fund,Other Expenses,Special Appropriations,$2200000.00,$2200000.00,Special Appropriations, General Fund , Tax Supported Funds ,341,56200
2015,Public Safety,Fire Department,BFD Maintenance,Other Expenses,Land & Non-Structural,$0.00,$0.00,Land & Non-Structural, General Fund , Tax Supported Funds ,,58000
2015,Public Safety,Fire Department,BFD Maintenance,Other Expenses,Special Appropriations,$0.00,$0.00,Special Appropriations, General Fund , Tax Supported Funds ,,56200
2015,Public Safety,Police Department,BAT-Admin & Technology,Other Expenses,Special Appropriations,$1215197.00,$1215197.00,Special Appropriations, General Fund , Tax Supported Funds ,211300,56200
2015,"Streets, Transportation & Sanitation",Public Works Department,Street Lights & Signals,Other Expenses,Structures & Improvements,$250000.00,$250000.00,Structures & Improvements, General Fund , Tax Supported Funds ,311700,57200
2015,Fixed Costs,State Assessments,Mosquito Control Project,Other Expenses,Special Appropriations,$263161.00,$263161.00,Special Appropriations, General Fund , Tax Supported Funds ,100004,56200
2015,Fixed Costs,Reserve,Reserve,Other Expenses,Special Appropriations,$700000.00,$700000.00,Special Appropriations, General Fund , Tax Supported Funds ,,56200
2015,Arts & Culture,Library Department,Library Administration,Other Expenses,Land & Non-Structural,$25000.00,$25000.00,Land & Non-Structural, General Fund , Tax Supported Funds ,110100,58000
2015,Arts & Culture,Office of Arts & Culture,Arts and Culture,Other Expenses,Special Appropriations,$150000.00,$150000.00,Special Appropriations, General Fund , Tax Supported Funds ,414100,56200
2015,Fixed Costs,Suffolk County Sheriff Dept,Suffolk County Sheriff Dept,Other Expenses,Special Appropriations,$3874532.00,$3874532.00,Special Appropriations, General Fund , Tax Supported Funds ,,56200
2015,Fixed Costs,State Assessments,Essex County Tch Inst Snd Tuit,Other Expenses,Special Appropriations,$0.00,$0.00,Special Appropriations, General Fund , Tax Supported Funds ,100024,56200
2015,Fixed Costs,State Assessments,Boston Metro Transit District,Other Expenses,Special Appropriations,$11599.00,$11599.00,Special Appropriations, General Fund , Tax Supported Funds ,100009,56200
2015,Fixed Costs,State Assessments,Special Education,Other Expenses,Special Appropriations,$558718.00,$558718.00,Special Appropriations, General Fund , Tax Supported Funds ,100005,56200
2015,Fixed Costs,State Assessments,Metropolitan Air Pollution Districts,Other Expenses,Special Appropriations,$209721.00,$209721.00,Special Appropriations, General Fund , Tax Supported Funds ,100006,56200
2015,Fixed Costs,State Assessments,RMV Non Renewal Surcharge,Other Expenses,Special Appropriations,$2538700.00,$2538700.00,Special Appropriations, General Fund , Tax Supported Funds ,100003,56200
2015,Fixed Costs,State Assessments,Retired Employees Health Insurance,Other Expenses,Special Appropriations,$109548.00,$109548.00,Special Appropriations, General Fund , Tax Supported Funds ,100002,56200
